loan_amnt,term,int_rate,grade,emp_length,home_ownership,annual_inc,verification_status,purpose,dti,revol_util,total_acc,open_acc,pub_rec,mort_acc,inq_last_6mths,revol_bal,total_pymnt,out_prncp,loan_to_income,monthly_payment_est,high_dti_flag,high_int_flag,annual_inc_log,loan_amnt_log,true_label,credit_score,fraud_score,unified_score,risk_tier
8.0067005,36.0,13.06,2,6.0,1,9.759891,1,8,1.91,24.8,23.0,3.0,0.0,1.0,0.0,893.0,3143.463,0.0,0.8203679,0.02826149,0.0,0.0,2.3758254,2.1979687,0,0.0006560664,0.07561168913274344,0.030638315524715156,LOW
10.308986,36.0,6.07,0,5.0,0,11.775297,1,2,17.91,23.6,62.0,33.0,0.0,5.0,1.0,28768.0,30913.35,0.0,0.87547565,0.01691231,0.0,0.0,2.5475135,2.4255977,0,0.0046074786,0.016672306063649417,0.009433409598868037,LOW
9.472781,60.0,24.84,4,3.0,3,11.695255,1,6,11.32,35.6,10.0,8.0,0.0,0.0,0.0,1567.0,13424.731,0.0,0.80996794,0.03857441,0.0,1.0,2.5412283,2.3487797,0,0.00026555595,0.05207607847305503,0.020989764965670274,LOW
9.680407,36.0,16.46,2,10.0,0,12.072547,0,3,14.02,81.1,44.0,16.0,0.0,1.0,1.0,28869.0,16455.018,0.0,0.8018529,0.04306473,0.0,0.0,2.5705144,2.3684108,0,0.00014193942,0.03523756483076522,0.014180189590092413,LOW
9.903538,36.0,10.56,1,8.0,0,10.915107,0,3,21.89,31.7,16.0,6.0,0.0,1.0,0.0,6902.0,20584.566,0.0,0.90732396,0.028265232,0.0,0.0,2.477807,2.3890872,0,3.703188e-05,0.02399444574796768,0.009619997429374368,LOW
9.210441,36.0,13.58,2,10.0,0,12.04356,1,3,15.69,52.0,35.0,18.0,0.0,5.0,0.0,22090.0,10618.193,0.0,0.7647606,0.033804804,0.0,0.0,2.5682945,2.3234107,0,5.1471212e-05,0.024753953619201782,0.009932464177014539,LOW
10.59666,36.0,5.31,0,2.0,0,12.128117,1,3,21.25,21.0,39.0,24.0,0.0,2.0,0.0,35140.0,41441.86,0.0,0.8737267,0.015207639,0.0,0.0,2.5747561,2.4507172,0,3.1998316e-05,0.04824945506370962,0.01931898101480486,LOW
9.903538,60.0,21.85,3,5.0,3,11.002116,1,3,12.84,48.1,15.0,11.0,0.0,0.0,0.0,15732.0,20454.607,0.0,0.9001484,0.035474148,0.0,1.0,2.485083,2.3890872,0,0.00097224105,0.01679540534579771,0.007301506801346758,LOW
10.126671,60.0,20.39,3,6.0,3,11.635152,1,3,13.73,85.6,22.0,9.0,0.0,0.0,1.0,14810.0,25564.46,0.0,0.87035143,0.03384964,0.0,1.0,2.5364828,2.409345,0,0.0019652094,0.03360489683885962,0.014621084361184004,LOW
10.385944,60.0,13.58,2,10.0,0,11.5521555,1,2,25.86,53.6,30.0,13.0,0.0,5.0,0.0,20739.0,34186.848,0.0,0.89904815,0.023121497,0.0,0.0,2.5298924,2.4323797,0,3.4656885e-05,0.030728068465831943,0.012312021518402346,LOW
9.392745,36.0,10.56,1,10.0,0,11.082158,2,3,42.96,69.6,32.0,10.0,0.0,1.0,0.0,9395.0,12547.442,0.0,0.84755564,0.026807403,1.0,0.0,2.4917297,2.341108,0,2.5177496e-05,0.0519017154534314,0.02077579268009472,LOW
9.210441,36.0,10.56,1,6.0,0,11.225257,0,3,3.25,28.6,22.0,13.0,1.0,0.0,0.0,13049.0,10731.555,0.0,0.82051045,0.026287094,0.0,0.0,2.503504,2.3234107,0,6.266112e-05,0.06433995866903107,0.025773580141404424,LOW
8.2943,36.0,6.07,0,6.0,0,10.71444,2,8,7.2,5.7,29.0,11.0,0.0,2.0,0.0,2212.0,4053.8955,0.0,0.7741235,0.013607135,0.0,0.0,2.4608223,2.2294014,0,0.0002468878,0.0795740481992918,0.0319777519559754,LOW
10.59666,60.0,13.58,2,6.0,3,11.673623,2,3,23.17,9.2,26.0,18.0,1.0,2.0,1.0,4850.0,5471.94,0.0,0.9077439,0.023590596,0.0,0.0,2.539523,2.4507172,1,0.9999316,0.12341075034958676,0.6493232563814424,HIGH
7.0939717,36.0,10.07,1,1.0,0,11.281132,0,8,14.04,61.8,44.0,11.0,0.0,3.0,0.0,8034.0,1013.0053,0.0,0.6288351,0.019307107,0.0,0.0,2.508064,2.0911195,0,0.0002654466,0.06928637972360098,0.027873819865854806,LOW
9.615872,60.0,10.9,1,4.0,1,10.59666,1,6,1.68,7.6,6.0,4.0,0.0,0.0,0.0,2818.0,15005.674,0.0,0.9074437,0.01718246,0.0,0.0,2.4507172,2.3623502,0,0.00013083353,0.04798489213506505,0.019272456978826506,LOW
9.210441,36.0,13.58,2,10.0,0,11.542494,1,6,14.16,80.4,10.0,7.0,1.0,1.0,0.0,5949.0,10631.354,0.0,0.79795927,0.033804804,0.0,0.0,2.5291224,2.3234107,0,0.0001065046,0.08705322658122004,0.03488519339642888,LOW
10.126671,36.0,7.46,0,1.0,3,10.59666,1,4,21.24,20.6,20.0,8.0,0.0,0.0,0.0,9141.0,25006.348,0.0,0.95564747,0.020417558,0.0,0.0,2.4507172,2.409345,0,4.1881653e-05,0.02178649989783915,0.00873972895213766,LOW
9.546884,60.0,10.07,1,10.0,1,11.034905,1,3,7.38,22.0,25.0,15.0,0.0,0.0,0.0,15029.0,14005.096,0.0,0.8651532,0.015760183,0.0,0.0,2.4878113,2.3558304,0,1.8446708e-05,0.03281453491968569,0.013136881992706914,LOW
9.210441,36.0,12.61,2,6.0,0,10.463132,2,3,41.32,41.0,47.0,12.0,0.0,1.0,0.0,7585.0,10300.6455,0.0,0.88027567,0.031390175,1.0,0.0,2.439136,2.3234107,0,3.80563e-05,0.05375922531462642,0.02152652390710924,LOW
9.546884,36.0,17.47,3,6.0,3,10.819798,1,3,1.99,1.4,25.0,8.0,1.0,0.0,2.0,359.0,1982.5,0.0,0.88235325,0.045076773,0.0,0.0,2.469776,2.3558304,1,0.9999887,0.07955771192704283,0.6318163136831707,HIGH
8.699681,36.0,18.45,3,10.0,0,10.778977,1,3,14.73,16.0,21.0,10.0,1.0,1.0,0.0,2969.0,6104.033,0.0,0.80709714,0.043380845,0.0,1.0,2.4663165,2.272093,0,0.0001285122,0.08853635578849403,0.0354916496400118,LOW
9.071194,36.0,25.81,4,2.0,3,10.645449,2,3,15.57,33.2,36.0,16.0,1.0,5.0,0.0,6796.0,1373.65,0.0,0.8521194,0.0632777,0.0,1.0,2.4549155,2.3096793,1,0.9999596,0.15559095699329395,0.6622121475487519,HIGH
10.085851,60.0,19.42,3,10.0,0,11.571204,2,3,12.53,56.0,29.0,18.0,0.0,3.0,0.0,19391.0,25039.145,0.0,0.87163365,0.03210938,0.0,1.0,2.5314088,2.4056697,0,0.00031195013,0.04233376093369743,0.017120674468638644,LOW
9.210441,36.0,14.52,2,9.0,3,11.066654,0,3,16.26,51.3,23.0,14.0,0.0,0.0,0.0,9700.0,10005.247,0.0,0.83226967,0.036144756,0.0,0.0,2.4904459,2.3234107,0,0.00013369242,0.033258946978695254,0.013383794245114003,LOW
10.126671,60.0,18.45,3,10.0,0,10.878066,0,3,16.71,51.5,28.0,15.0,0.0,2.0,1.0,25797.0,26064.883,0.0,0.93092567,0.03062903,0.0,1.0,2.4746935,2.409345,0,0.008776885,0.0574675719874478,0.02825316016251352,LOW
7.696667,36.0,9.58,1,4.0,0,10.915107,0,2,12.98,0.7,15.0,8.0,0.0,1.0,1.0,84.0,2259.8691,0.0,0.705139,0.019928128,0.0,0.0,2.477807,2.1629398,0,0.00017984236,0.04757067994132069,0.019136177396537325,LOW
10.085851,60.0,18.45,3,1.0,3,11.002116,0,2,13.41,61.3,10.0,8.0,0.0,0.0,0.0,14961.0,2412.16,0.0,0.91671914,0.030505566,0.0,1.0,2.485083,2.4056697,1,0.9999908,0.07308619094575143,0.6292290165928391,HIGH
10.308986,60.0,17.47,3,10.0,0,11.736077,1,4,17.78,54.7,27.0,11.0,0.0,5.0,0.0,17559.0,31855.889,0.0,0.87840134,0.02952426,0.0,0.0,2.5444386,2.4255977,0,0.00024128065,0.03980563091191605,0.016067020754639626,LOW
10.308986,60.0,28.72,5,9.0,1,11.695255,0,3,21.13,80.2,57.0,12.0,0.0,8.0,0.0,34904.0,33627.383,0.0,0.88146734,0.048536733,0.0,1.0,2.5412283,2.4255977,0,0.00082433794,0.170552464062015,0.06871558840140418,LOW
7.6014023,36.0,9.58,1,10.0,0,10.819798,2,8,14.23,63.4,18.0,7.0,0.0,1.0,0.0,11982.0,2082.7004,0.0,0.70254564,0.019681469,0.0,0.0,2.469776,2.1519253,0,7.644863e-05,0.06680303180682007,0.026767081905668833,LOW
8.594339,36.0,25.81,4,6.0,3,9.759891,1,3,43.25,32.3,27.0,14.0,0.0,0.0,0.0,1520.0,860.38,0.0,0.88057745,0.059951324,1.0,1.0,2.3758254,2.2611732,1,0.9999541,0.07174749321656534,0.6286714837825979,HIGH
9.903538,36.0,10.9,1,10.0,0,11.407576,1,5,9.41,65.7,10.0,6.0,0.0,0.0,0.0,11501.0,20281.896,0.0,0.8681544,0.029175287,0.0,0.0,2.5183072,2.3890872,0,0.00012826771,0.034449307537754305,0.013856683641858495,LOW
8.853808,36.0,9.92,1,10.0,0,11.643963,0,8,26.4,54.1,40.0,24.0,0.0,1.0,1.0,42016.0,7091.5654,0.0,0.7603776,0.023737777,0.0,0.0,2.53718,2.287858,0,0.00016874413,0.08522884549752628,0.034192784677162975,LOW
10.463132,36.0,14.03,2,2.0,3,11.002116,2,3,11.32,12.6,24.0,9.0,0.0,0.0,1.0,1398.0,38384.35,0.0,0.9510108,0.039675064,0.0,0.0,2.485083,2.439136,0,0.00019722263,0.08763459503808607,0.0351721715996306,LOW
8.987322,36.0,7.46,0,3.0,3,11.191356,1,3,19.3,14.2,24.0,9.0,1.0,1.0,1.0,5188.0,8395.787,0.0,0.8030593,0.018120384,0.0,0.0,2.5007272,2.3013165,0,2.5320864e-05,0.05102231554042672,0.020424118734901745,LOW
10.126671,60.0,26.77,4,10.0,3,11.472114,1,2,21.19,68.7,16.0,9.0,1.0,0.0,2.0,20967.0,2205.52,0.0,0.8827206,0.044441145,0.0,1.0,2.5234952,2.409345,1,0.99999106,0.14345708466445983,0.657377493289612,HIGH
9.169622,36.0,14.07,2,3.0,0,10.736419,0,3,21.65,68.6,18.0,6.0,0.0,3.0,0.0,12354.0,10205.625,0.0,0.85406715,0.034869347,0.0,0.0,2.4626968,2.319405,0,0.00014205805,0.031153875188522098,0.012546784906612547,LOW
9.680407,36.0,10.9,1,1.0,1,11.918397,1,8,3.66,2.8,6.0,3.0,0.0,0.0,1.0,22.0,1648.27,0.0,0.81222385,0.028517954,0.0,0.0,2.5586524,2.3684108,1,0.9999852,0.12130006076831693,0.6485111670571131,HIGH
10.59666,36.0,11.05,1,4.0,0,12.04356,1,2,7.58,71.5,23.0,16.0,1.0,2.0,0.0,11654.0,40015.96,0.0,0.8798611,0.03164678,0.0,0.0,2.5682945,2.4507172,0,0.00011809171,0.10714967766998694,0.04293072609674748,LOW
9.615872,36.0,10.07,1,6.0,3,10.404293,1,3,6.51,40.2,8.0,4.0,0.0,0.0,0.0,3096.0,15351.521,0.0,0.9242216,0.026170766,0.0,0.0,2.4339898,2.3623502,0,0.0002257947,0.00990843101095939,0.004098849236312583,LOW
10.442201,60.0,17.47,3,1.0,3,11.678449,2,2,25.91,52.9,26.0,15.0,0.0,2.0,0.0,34460.0,36933.137,0.0,0.8941428,0.029905777,0.0,0.0,2.5399036,2.4373083,0,0.00031504652,0.08735267733568478,0.035130098857898875,LOW
8.0067005,36.0,16.46,2,6.0,3,10.239996,1,1,24.52,49.0,11.0,6.0,0.0,0.0,0.0,6856.0,3292.1636,0.0,0.7819047,0.035618998,0.0,0.0,2.4194784,2.1979687,0,0.00036913468,0.040361546130015746,0.016366099271170144,LOW
9.7981825,36.0,7.46,0,1.0,0,11.461642,0,3,12.47,19.8,32.0,10.0,0.0,5.0,0.0,7746.0,18872.129,0.0,0.8548672,0.019755255,0.0,0.0,2.5226552,2.3793778,0,8.082883e-06,0.04497680044825142,0.0179955699092764,LOW
8.47658,36.0,13.06,2,10.0,1,11.218568,0,4,2.38,25.2,8.0,7.0,1.0,0.0,1.0,2972.0,4886.1074,0.0,0.75558484,0.029920034,0.0,0.0,2.5029566,2.2488234,0,0.00015303805,0.08103595307161385,0.03250620406839505,LOW
9.210441,36.0,19.42,3,1.0,1,10.518701,2,2,21.8,46.1,16.0,13.0,0.0,0.0,0.0,22353.0,10888.473,0.0,0.8756253,0.048342366,0.0,1.0,2.4439719,2.3234107,0,0.00012299692,0.052809088006103455,0.021197433356049025,LOW
9.903538,36.0,15.49,2,10.0,0,11.066654,1,3,8.63,61.3,20.0,8.0,0.0,2.0,0.0,13295.0,21569.13,0.0,0.894899,0.041461024,0.0,0.0,2.4904459,2.3890872,0,2.0106056e-05,0.020229406016319392,0.008103826040658511,LOW
8.987322,36.0,20.39,3,10.0,0,11.225257,0,3,33.54,2.4,32.0,12.0,0.0,3.0,1.0,236.0,1177.52,0.0,0.80063397,0.04952743,1.0,1.0,2.503504,2.3013165,1,0.99994946,0.09754704113646953,0.6389885015322551,HIGH
10.463132,60.0,20.39,3,1.0,1,11.289794,1,6,20.52,4.8,12.0,7.0,0.0,1.0,0.0,799.0,4918.26,0.0,0.9267779,0.034974303,0.0,1.0,2.5087693,2.439136,1,0.99992037,0.11303628668566677,0.6451667355910148,HIGH
8.699681,36.0,14.03,2,1.0,3,10.915107,1,3,5.26,17.2,34.0,16.0,1.0,0.0,2.0,4013.0,6416.0605,0.0,0.7970313,0.03298825,0.0,0.0,2.477807,2.272093,0,6.845335e-05,0.03789198982622654,0.015197867943609153,LOW
9.392745,60.0,15.49,2,10.0,0,11.652696,0,2,21.87,11.5,17.0,12.0,0.0,2.0,1.0,791.0,12493.725,0.0,0.8060577,0.023851413,0.0,0.0,2.5378704,2.341108,0,2.5680678e-05,0.043928223843426206,0.01758669794558738,LOW
10.308986,36.0,18.45,3,10.0,0,11.082158,2,2,17.69,62.2,61.0,11.0,0.0,2.0,2.0,3484.0,32421.674,0.0,0.9302327,0.05140562,0.0,1.0,2.4917297,2.4255977,0,0.00026113604,0.1240086269842468,0.04976013242911577,LOW
9.615872,36.0,15.04,2,10.0,3,11.27214,1,3,11.61,43.0,11.0,6.0,0.0,0.0,1.0,5457.0,15100.26,0.0,0.8530654,0.03908722,0.0,0.0,2.5073316,2.3623502,0,0.00019661241,0.026668727967270205,0.010785458637841147,LOW
8.987322,36.0,16.01,2,2.0,3,9.903538,1,0,9.66,25.8,22.0,19.0,0.0,0.0,0.0,618.0,1110.97,0.0,0.907486,0.038888384,0.0,0.0,2.3890872,2.3013165,1,0.9999598,0.08607402438737444,0.6344055533203184,HIGH
10.463132,36.0,7.34,0,1.0,1,11.385103,1,5,11.21,37.0,19.0,10.0,0.0,2.0,2.0,11724.0,35007.855,0.0,0.91901946,0.020756591,0.0,0.0,2.5164945,2.439136,0,5.3202068e-05,0.07079713491517876,0.02835077520738752,LOW
9.903538,60.0,13.06,2,3.0,0,11.407576,0,2,12.01,47.5,30.0,11.0,0.0,2.0,0.0,18096.0,21571.871,0.0,0.8681544,0.021203311,0.0,0.0,2.5183072,2.3890872,0,1.5797936e-05,0.03092269915584376,0.012378558424304834,LOW
10.126671,60.0,30.79,6,4.0,3,11.407576,1,0,19.69,80.3,21.0,6.0,0.0,0.0,1.0,28270.0,0.0,0.0,0.88771456,0.051114786,0.0,1.0,2.5183072,2.409345,1,0.9999975,0.13181644253365393,0.6527251107392001,HIGH
9.105091,36.0,18.45,3,10.0,0,11.24767,2,3,21.06,65.0,43.0,9.0,0.0,5.0,1.0,8191.0,9787.864,0.0,0.8095091,0.04540241,0.0,1.0,2.5053358,2.3130393,0,3.8266207e-05,0.061912160009302754,0.024787823729987085,LOW
10.308986,60.0,19.42,3,5.0,3,11.170449,1,3,29.14,52.2,32.0,17.0,0.0,0.0,1.0,31354.0,31490.78,0.0,0.9228802,0.032819755,0.0,1.0,2.4990108,2.4255977,1,0.95745075,0.07447136521672061,0.6042590065015747,HIGH
9.903538,36.0,16.46,2,1.0,0,11.695255,0,3,25.88,56.7,28.0,17.0,0.0,3.0,2.0,11002.0,2086.52,0.0,0.8467996,0.044057358,0.0,0.0,2.5412283,2.3890872,1,0.99998355,0.08634836604015458,0.634529475886887,HIGH
9.510519,60.0,11.98,1,6.0,0,9.759891,2,3,43.25,18.8,20.0,10.0,1.0,2.0,0.0,3445.0,14581.682,0.0,0.97444934,0.018678036,1.0,0.0,2.3758254,2.3523765,0,3.6063677e-05,0.1314715431244621,0.052610255456602285,LOW
10.59666,36.0,5.31,0,10.0,0,11.418626,1,2,24.53,32.1,52.0,30.0,0.0,3.0,1.0,39654.0,40823.33,0.0,0.92801535,0.015207639,0.0,0.0,2.5191975,2.4507172,0,0.00031517175,0.052908759178571775,0.021352606726591998,LOW
9.7981825,60.0,9.92,1,5.0,3,12.128117,1,3,4.76,10.5,36.0,8.0,0.0,5.0,3.0,5521.0,18144.41,0.0,0.8078899,0.015934093,0.0,0.0,2.5747561,2.3793778,0,1.047246e-05,0.12292890698086005,0.04917784626886712,LOW
8.699681,36.0,12.61,2,5.0,1,12.532438,1,3,3.52,55.7,13.0,8.0,0.0,0.0,0.0,5122.0,594.71,0.0,0.6941731,0.029649455,0.0,0.0,2.6050897,2.272093,1,0.9999664,0.053183449368199076,0.6212532572192034,HIGH
9.210441,36.0,10.56,1,5.0,3,11.512936,0,3,8.78,78.1,17.0,7.0,0.0,1.0,0.0,5858.0,10417.519,0.0,0.800008,0.026287094,0.0,0.0,2.526763,2.3234107,0,0.00013801172,0.02042729465341165,0.008253724894687411,LOW
8.699681,36.0,16.46,2,10.0,0,11.002116,2,3,21.32,14.0,25.0,12.0,1.0,1.0,1.0,2213.0,6063.0933,0.0,0.790728,0.038701825,0.0,0.0,2.485083,2.272093,0,0.0004321964,0.07356435000899625,0.029685057839624232,LOW
10.491302,36.0,10.9,1,4.0,1,12.117247,2,3,6.07,11.1,25.0,23.0,0.0,0.0,3.0,10561.0,2310.18,0.0,0.86581564,0.03090681,0.0,0.0,2.5739279,2.4415903,1,0.9999957,0.12214200101275584,0.6488542612472349,HIGH
9.903538,36.0,9.92,1,6.0,1,11.082158,0,2,11.61,83.4,10.0,8.0,0.0,2.0,1.0,20428.0,21022.725,0.0,0.893647,0.026552187,0.0,0.0,2.4917297,2.3890872,0,0.00060617074,0.03146135868538763,0.012948245923404156,LOW
10.085851,60.0,18.45,3,3.0,0,11.225257,0,5,37.84,38.4,66.0,18.0,0.0,1.0,1.0,23130.0,0.0,0.0,0.8984962,0.030505566,1.0,1.0,2.503504,2.4056697,1,0.99999726,0.12639882943969113,0.6505578866876807,HIGH
8.699681,36.0,17.47,3,3.0,1,10.839601,0,3,37.55,94.6,20.0,9.0,0.0,0.0,0.0,12864.0,6640.6006,0.0,0.8025832,0.041076604,1.0,0.0,2.4714499,2.272093,0,0.00013761355,0.06341860074820013,0.0254500084338105,LOW
9.546884,36.0,6.83,0,10.0,0,11.082158,0,3,6.51,30.8,24.0,12.0,0.0,2.0,0.0,10980.0,14249.42,0.0,0.8614644,0.017623032,0.0,0.0,2.4917297,2.3558304,0,5.243811e-06,0.015222505839388936,0.006092148622400126,LOW
9.392745,60.0,16.46,2,10.0,0,11.643963,1,8,19.04,67.9,29.0,19.0,0.0,1.0,0.0,38496.0,12772.463,0.0,0.80666226,0.025345014,0.0,0.0,2.53718,2.341108,0,0.00016226336,0.08462588146482589,0.0339477106031589,LOW
10.370393,60.0,12.61,2,10.0,1,11.156265,2,7,25.15,17.0,43.0,19.0,0.0,4.0,0.0,15404.0,31914.521,0.0,0.92955774,0.02143781,0.0,0.0,2.4978447,2.4310129,0,5.3544252e-05,0.07765681636522978,0.031094853100379884,LOW
10.085851,60.0,14.52,2,10.0,0,11.211834,1,3,4.14,35.2,13.0,7.0,0.0,2.0,0.0,2184.0,24990.662,0.0,0.8995719,0.024007631,0.0,0.0,2.5024054,2.4056697,0,2.4835885e-05,0.02848007761902164,0.011406932578966848,LOW
9.615872,36.0,15.04,2,10.0,3,10.829748,1,3,16.37,78.1,35.0,5.0,1.0,1.0,0.0,7967.0,1535.77,0.0,0.8879128,0.03908722,0.0,0.0,2.4706173,2.3623502,1,0.9999888,0.10056596001890851,0.6402196725245617,HIGH
8.9227915,36.0,6.07,0,8.0,3,10.757924,1,3,28.22,13.9,37.0,11.0,0.0,0.0,0.0,6248.0,7563.689,0.0,0.82941574,0.014638201,0.0,0.0,2.4645274,2.2948344,0,3.123582e-05,0.049713841877034225,0.019904278244290828,LOW
8.2943,36.0,22.9,4,2.0,1,10.389026,1,3,21.2,4.9,39.0,4.0,0.0,1.0,0.0,131.0,4128.519,0.0,0.79837126,0.05133499,0.0,1.0,2.4326503,2.2294014,0,0.00029153485,0.08328576965982641,0.033489228782583355,LOW
9.680407,36.0,13.06,2,2.0,3,11.719948,0,3,14.27,37.7,59.0,35.0,1.0,4.0,2.0,14794.0,16917.264,0.0,0.8259769,0.03416922,0.0,0.0,2.5431714,2.3684108,0,4.2070755e-05,0.08985820459224675,0.03596852429118374,LOW
8.699681,36.0,8.08,0,10.0,3,11.002116,0,2,14.68,13.8,15.0,6.0,0.0,0.0,0.0,1755.0,6101.2964,0.0,0.790728,0.018998222,0.0,0.0,2.485083,2.272093,0,3.829216e-05,0.030146560987164315,0.012081599691681003,LOW
10.404293,36.0,11.98,1,10.0,3,11.184435,1,3,22.73,0.0,10.0,6.0,1.0,0.0,0.0,7895.0,34860.402,0.0,0.93024755,0.033687413,0.0,0.0,2.5001593,2.4339898,0,5.321054e-05,0.12637493866395155,0.05058190179279101,LOW
8.699681,36.0,23.87,4,3.0,3,10.645449,0,3,32.13,33.8,38.0,20.0,0.0,0.0,1.0,15390.0,6753.087,0.0,0.81722075,0.056124702,1.0,1.0,2.4549155,2.272093,0,0.00010518064,0.07812952514720702,0.031314918448323265,LOW
9.903538,36.0,10.9,1,5.0,0,11.225257,1,3,6.5,23.4,25.0,13.0,0.0,2.0,3.0,12370.0,1283.44,0.0,0.8822549,0.029175287,0.0,0.0,2.503504,2.3890872,1,0.99999523,0.0943440528634756,0.637734783964299,HIGH
9.210441,36.0,6.83,0,6.0,0,11.320194,0,8,10.65,13.3,25.0,12.0,1.0,4.0,1.0,3570.0,10240.846,0.0,0.81362915,0.017001975,0.0,0.0,2.5112398,2.3234107,0,6.561351e-05,0.1127689702526503,0.0451469562085967,LOW
8.2943,36.0,9.58,1,6.0,3,9.952325,0,2,24.91,26.3,18.0,9.0,0.0,0.0,0.0,2288.0,4001.3816,0.0,0.83340317,0.02147551,0.0,0.0,2.3935518,2.2294014,0,0.00019681349,0.03285563692783841,0.013260342871997588,LOW
9.615872,36.0,15.49,2,10.0,3,12.532438,0,3,6.63,36.6,33.0,17.0,0.0,1.0,1.0,18846.0,2068.54,0.0,0.7672786,0.04025672,0.0,0.0,2.6050897,2.3623502,1,0.9999726,0.06180570304623831,0.6247058541783952,HIGH
9.7981825,60.0,17.47,3,4.0,0,10.915107,1,3,13.16,57.1,11.0,9.0,0.0,2.0,0.0,5996.0,19973.71,0.0,0.8976717,0.028061353,0.0,0.0,2.477807,2.3793778,0,0.000546959,0.019433342630372955,0.008101512455559751,LOW
9.615872,36.0,10.9,1,3.0,3,11.225257,1,2,15.36,73.9,13.0,6.0,0.0,0.0,0.0,18097.0,16024.369,0.0,0.85662824,0.02832784,0.0,0.0,2.503504,2.3623502,0,0.00025712262,0.00786198709152339,0.0032990684210944103,LOW
10.308986,36.0,10.07,1,7.0,0,11.050906,1,3,19.7,46.5,47.0,19.0,0.0,2.0,0.0,29861.0,31816.18,0.0,0.9328634,0.02805716,0.0,0.0,2.4891398,2.4255977,0,0.0076066465,0.04258210216200064,0.021596829051219266,LOW
8.779712,36.0,9.58,1,10.0,1,10.778977,1,2,15.56,28.5,37.0,14.0,0.0,2.0,1.0,6075.0,6610.4277,0.0,0.81452173,0.022732334,0.0,0.0,2.4663165,2.28031,0,0.00010135285,0.021777241142062847,0.008771708172054787,LOW
9.903538,36.0,14.07,2,10.0,0,11.9953575,1,0,0.82,38.4,6.0,3.0,2.0,0.0,0.0,998.0,2021.45,0.0,0.8256142,0.037660208,0.0,0.0,2.5645921,2.3890872,1,0.9999869,0.32679724286938094,0.7307110531765,HIGH
8.014997,36.0,6.19,0,10.0,0,11.863589,0,7,4.21,3.6,46.0,12.0,0.0,5.0,1.0,2315.0,3083.5273,0.0,0.6755963,0.013408873,0.0,0.0,2.5544007,2.1988895,0,0.00010075156,0.050373403366683375,0.0202098122835447,LOW
10.043293,36.0,22.9,4,1.0,0,11.884496,1,3,12.79,90.2,32.0,15.0,0.0,2.0,0.0,18034.0,25738.639,0.0,0.8450752,0.06215984,0.0,1.0,2.5560248,2.4018233,0,3.326085e-05,0.05447743944275669,0.021810932288198775,LOW
9.210441,36.0,18.45,3,4.0,3,10.434145,2,3,28.2,30.7,18.0,13.0,0.0,0.0,1.0,1537.0,10082.0,0.0,0.8827211,0.045927737,0.0,1.0,2.436604,2.3234107,0,0.00045675502,0.04606574274114767,0.01870035011453355,LOW
8.0067005,36.0,12.13,1,1.0,1,10.373523,2,2,18.91,41.0,29.0,22.0,0.0,0.0,0.0,12762.0,3204.1736,0.0,0.7718401,0.026248995,0.0,0.0,2.431288,2.1979687,0,9.936286e-05,0.0959895496439218,0.03845543757360197,LOW
9.903538,60.0,12.61,2,10.0,3,11.170449,0,3,21.03,2.2,11.0,6.0,0.0,0.0,1.0,330.0,20430.797,0.0,0.8865836,0.020472722,0.0,0.0,2.4990108,2.3890872,0,2.2963042e-05,0.051654179977508353,0.020675449817101135,LOW
8.160804,36.0,19.42,3,3.0,3,10.319625,0,2,10.45,42.5,29.0,17.0,0.0,0.0,0.0,14029.0,3933.491,0.0,0.7908043,0.042833194,0.0,1.0,2.426538,2.2149339,0,0.0004687506,0.08467186122408213,0.03414999485587546,LOW
9.903538,60.0,18.45,3,2.0,3,11.002116,2,3,28.54,1.5,19.0,10.0,0.0,0.0,1.0,483.0,2010.12,0.0,0.9001484,0.029954143,0.0,1.0,2.485083,2.3890872,1,0.99999213,0.08952170244175837,0.635803996051624,HIGH
9.903538,60.0,21.85,3,5.0,3,11.034905,0,3,37.36,51.5,36.0,27.0,1.0,0.0,1.0,25940.0,2181.69,0.0,0.8974737,0.035474148,1.0,1.0,2.4878113,2.3890872,1,0.99999225,0.16065682727855102,0.6642581055909859,HIGH
8.517393,36.0,6.71,0,10.0,3,11.225257,0,3,6.46,31.9,12.0,6.0,0.0,3.0,3.0,31803.0,5013.977,0.0,0.75877047,0.015446408,0.0,0.0,2.503504,2.253121,0,0.00011999325,0.14403885807542688,0.057687539187285024,LOW
9.741028,36.0,14.52,2,10.0,0,11.736077,2,3,13.56,34.7,26.0,13.0,0.0,2.0,0.0,20176.0,18074.256,0.0,0.83000714,0.03822695,0.0,0.0,2.5444386,2.3740706,0,2.573697e-05,0.03750643980267334,0.01501801810428148,LOW
9.305741,36.0,10.9,1,3.0,1,12.072547,1,4,12.58,21.7,52.0,23.0,0.0,1.0,1.0,30614.0,11465.39,0.0,0.7708184,0.027414212,0.0,0.0,2.5705144,2.3327012,0,0.00031792014,0.024385664736916116,0.009945017987515327,LOW
10.308986,60.0,12.61,2,3.0,0,11.813038,1,3,20.7,90.4,30.0,10.0,0.0,1.0,1.0,20429.0,31540.484,0.0,0.8726787,0.021310871,0.0,0.0,2.5504632,2.4255977,0,0.00024672825,0.04415177381478427,0.01780874647967402,LOW
